Profile Cohort,PROFILE_GENDER_DESC,PROFILE_RESIDENCE_DESC,Years to Graduation,Admit Group,College,AwC,Ethnicity,YR4Code,YR4NUM,YR5Code,YR5NUM,YR6Code,YR6NUM,YRallCode,YRallNUM,Grad Semester1,DEGREE_DESC,Overall College,MAJOR_DESC,HONOR_DESC,Change College,Change Major,PROFILE_ADMISSIONS_POPULATION,PROFILE_COLLEGE_DESC,PROFILE_MAJOR_DESC,PROFILE_HIGH_SCHOOL_PERCENTILE,SCHOOL_SIZE,MAX(M),MAX(CR),MAX(W),MAX(M+CR),MAX(Total),CoreGPA,Round(CoreGPA),EnglGPA,Round(EnglGPA),MthGPA,Round(MthGPA),LabGPA,Round(LabGPA),FL-Subj,FL-GPA,Round(FL-GPA),AP CALC AB Score,AP CALC ABsub Score,AP CALC BC Score,AP CHEM Score,AP PHYS B Score,AP PHYS Celec Score,AP PHYS Cmech Score
200710.0,Female,Resident,6.0,I,5.0,15.0,BY,NYY,150.0,NYY,150.0,GYY,151.0,GYY,151.0,201210.0,BA,College of Liberal Arts,ENST - English Secondary Teaching,,YES,YES,B,"Undergraduate Studies Program
",Explorers,43.0,708.0,530.0,570.0,510.0,1100.0,1610.0,,,3.0,3.0,2.0,2.0,2.3,2.3,SPAN,2.3,2.3,,,,,,,
200510.0,Male,Resident,5.0,I,6.0,16.0,BY,NYY,160.0,GYY,161.0,GYY,161.0,GYY,161.0,200910.0,BS,School of Management,MGMT - Management,,YES,YES,B,"Undergraduate Studies Program
",Explorers,70.0,411.0,540.0,490.0,,1030.0,,,,3.0,3.0,2.7,2.7,3.3,3.3,SPAN,3.3,3.3,,,,,,,
200610.0,Male,Resident,5.0,I,5.0,15.0,BY,NYY,150.0,GYY,151.0,GYY,151.0,GYY,151.0,201010.0,BA,College of Liberal Arts,COMO - Organizational Communication,,YES,YES,B,"Undergraduate Studies Program
",Explorers,84.0,492.0,540.0,540.0,,1080.0,,,,3.7,3.7,2.3,2.3,3.3,3.3,SPAN,3.7,3.7,,,,,,,
200210.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",USP-Engineering,60.0,143.0,550.0,490.0,,1040.0,,,,2.3,2.3,2.3,2.3,2.3,2.3,SPAN,1.7,1.7,,,,,,,
200510.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,74.0,366.0,550.0,430.0,,980.0,,,,3.0,3.0,3.0,3.0,3.3,3.3,SPAN,3.3,3.3,,,,,,,
200510.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,62.0,152.0,550.0,540.0,,1090.0,,,,2.3,2.3,2.3,2.3,1.3,1.3,SPAN,2.7,2.7,,,,,,,
200510.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,56.0,434.0,550.0,450.0,,1000.0,,,,2.0,2.0,2.7,2.7,2.0,2.0,SPAN,2.0,2.0,,,,,,,
200510.0,Male,Resident,5.0,I,9.0,19.0,BY,NYY,190.0,GYY,191.0,GYY,191.0,GYY,191.0,200920.0,BS,College of Technology,OLSV - Organizational Leadership,,YES,YES,B,"Undergraduate Studies Program
",Explorers,76.0,727.0,550.0,570.0,,1120.0,,,,3.0,3.0,3.0,3.0,2.7,2.7,SPAN,3.3,3.3,,,,,,,
200510.0,Male,Non-Resident,5.0,I,9.0,19.0,BY,NYY,190.0,GYY,191.0,GYY,191.0,GYY,191.0,200910.0,BS,College of Technology,OLSV - Organizational Leadership,,YES,YES,B,"Undergraduate Studies Program
",Explorers,,,550.0,380.0,,930.0,,,,2.3,2.3,3.0,3.0,3.0,3.0,FREN,3.0,3.0,,,,,,,
200110.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",USP-Undecided,97.0,248.0,570.0,460.0,,1030.0,,,,2.7,2.7,3.0,3.0,3.3,3.3,FREN,2.3,2.3,,,,,,,
200210.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",USP-Undecided,87.0,174.0,570.0,470.0,,1040.0,,,,2.3,2.3,2.0,2.0,3.0,3.0,SPAN,2.3,2.3,,,,,,,
200110.0,Male,Resident,5.0,I,9.0,19.0,BY,NYY,190.0,GYY,191.0,GYY,191.0,GYY,191.0,200520.0,BS,College of Technology,ZT39 - Software Development,,YES,YES,B,"Undergraduate Studies Program
",USP-Undecided,74.0,478.0,570.0,440.0,,1010.0,,,,2.7,2.7,3.0,3.0,3.0,3.0,SPAN,2.7,2.7,,,,,,,
200410.0,Female,Resident,5.0,I,9.0,19.0,BY,NYY,190.0,GYY,191.0,GYY,191.0,GYY,191.0,200830.0,BS,College of Technology,EETC - Electrical Engr Technology,,YES,YES,B,"Undergraduate Studies Program
",Explorers,85.0,448.0,570.0,580.0,,1150.0,,,,3.7,3.7,3.3,3.3,3.0,3.0,SPAN,4.0,4.0,,,,,,,
200410.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,36.0,264.0,590.0,540.0,,1130.0,,,,2.7,2.7,3.0,3.0,3.3,3.3,SPAN,3.3,3.3,,,,,,,
200710.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,58.0,513.0,590.0,480.0,540.0,1070.0,1610.0,,,2.7,2.7,2.3,2.3,2.0,2.0,SPAN,2.7,2.7,,,,,,,
200410.0,Male,Non-Resident,5.0,I,9.0,19.0,BY,NYY,190.0,GYY,191.0,GYY,191.0,GYY,191.0,200810.0,BS,College of Technology,IT - Industrial Technology,,YES,YES,B,"Undergraduate Studies Program
",Explorers,,,590.0,510.0,,1100.0,,,,1.7,1.7,3.3,3.3,3.0,3.0,SPAN,2.0,2.0,,,,,,,
200610.0,Male,Resident,5.0,I,6.0,16.0,BY,NYY,160.0,GYY,161.0,GYY,161.0,GYY,161.0,201020.0,BS,School of Management,MGMT - Management,,YES,YES,B,"Undergraduate Studies Program
",Explorers,64.0,410.0,590.0,440.0,,1030.0,,,,2.7,2.7,2.7,2.7,2.3,2.3,SPAN,3.3,3.3,,,,,,,
200410.0,Male,Resident,8.0,I,9.0,19.0,BY,NYY,190.0,NYY,190.0,NYY,190.0,GYY,191.0,201130.0,BS,College of Technology,METC - Mechanical Engr Technology,,YES,YES,B,"Undergraduate Studies Program
",Explorers,93.0,260.0,590.0,530.0,,1120.0,,,,2.7,2.7,3.7,3.7,3.3,3.3,SPAN,2.7,2.7,,,,,,,
200510.0,Female,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,42.0,344.0,600.0,530.0,,1130.0,,,,2.3,2.3,2.3,2.3,2.7,2.7,SPAN,2.0,2.0,,,,,,,
200610.0,Male,Resident,5.0,I,5.0,15.0,BY,NYY,150.0,GYY,151.0,GYY,151.0,GYY,151.0,201020.0,BA,College of Liberal Arts,PRFT - Personal Fitness Training,,YES,YES,B,"Undergraduate Studies Program
",Explorers,66.0,204.0,600.0,530.0,,1130.0,,,,3.7,3.7,3.7,3.7,3.0,3.0,SPAN,,,,,,,,,
200110.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",USP-Undecided,33.0,211.0,610.0,520.0,,1130.0,,,,2.0,2.0,2.7,2.7,2.0,2.0,SPAN,3.0,3.0,,,,,,,
200410.0,Male,Resident,6.0,I,5.0,15.0,BY,NYY,150.0,NYY,150.0,GYY,151.0,GYY,151.0,200910.0,BA,College of Liberal Arts,COMR - Publ Rel & Rhetorical Advocacy,,YES,YES,B,"Undergraduate Studies Program
",Explorers,37.0,380.0,610.0,600.0,,1210.0,,,,3.0,3.0,2.7,2.7,2.3,2.3,SPAN,2.3,2.3,,,,,,,
200710.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,52.0,685.0,620.0,700.0,640.0,1320.0,1960.0,,,3.0,3.0,2.3,2.3,3.0,3.0,SPAN,2.7,2.7,,,,,,,
200610.0,Male,Resident,4.0,I,5.0,15.0,BY,GYY,151.0,GYY,151.0,GYY,151.0,GYY,151.0,200930.0,BA,College of Liberal Arts,PHIL - Philosophy,With Distinction,YES,YES,B,"Undergraduate Studies Program
",Explorers,89.0,602.0,630.0,700.0,,1330.0,,,,3.7,3.7,3.7,3.7,4.0,4.0,SPAN,4.0,4.0,,,,,,,
200510.0,Female,Non-Resident,5.0,I,3.0,13.0,BY,NYY,130.0,GYY,131.0,GYY,131.0,GYY,131.0,200910.0,BS,College of Engineering,CIVL - Civil Engineering,,YES,YES,B,"Undergraduate Studies Program
",Explorers,,,630.0,550.0,,1180.0,,,,2.3,2.3,2.3,2.3,2.3,2.3,SPAN,2.3,2.3,,,,,,,
200410.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,48.0,526.0,640.0,480.0,,1120.0,,,,2.7,2.7,3.0,3.0,2.7,2.7,SPAN,3.0,3.0,,,,,,,
200610.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,,,650.0,600.0,,1250.0,,,,2.0,2.0,2.7,2.7,2.7,2.7,GERM,2.3,2.3,,,,,,,
200610.0,Male,Non-Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,50.0,256.0,690.0,450.0,,1140.0,,,,2.3,2.3,3.3,3.3,2.3,2.3,SPAN,3.0,3.0,,,,,,,
200210.0,Male,Non-Resident,5.0,I,3.0,13.0,BY,NYY,130.0,GYY,131.0,GYY,131.0,GYY,131.0,200620.0,BS,College of Engineering,ECEB - Electrical Engineering,,YES,YES,B,"Undergraduate Studies Program
",USP-Engineering,79.0,627.0,690.0,670.0,,1360.0,,,,3.3,3.3,2.7,2.7,3.3,3.3,FREN,3.3,3.3,,,,,,,
200410.0,Male,Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,62.0,686.0,700.0,700.0,,1400.0,,,,2.7,2.7,2.0,2.0,2.3,2.3,SPAN,2.0,2.0,,,,,,,
200610.0,Male,Non-Resident,0.0,I,10.0,10.0,BY,N,100.0,N,100.0,N,100.0,N,100.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,,,800.0,610.0,,1410.0,,,,2.0,2.0,2.3,2.3,2.7,2.7,LATN,2.7,2.7,,,,,,,
200810.0,Male,Non-Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,210.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,55.0,374.0,360.0,400.0,,760.0,,2.3,2.3,2.7,2.7,2.0,2.0,2.3,2.3,SPAN,2.7,2.7,,,,,,,
200910.0,Female,Resident,4.0,II,9.0,29.0,BY,GYY,291.0,GYY,291.0,GYY,291.0,GYY,291.0,201220.0,BS,College of Technology,OLSV - Organizational Leadership,,YES,YES,B,"College of Agriculture
",Pre Agr & Biol Engineering,96.0,296.0,400.0,400.0,430.0,800.0,1230.0,3.7,3.7,3.7,3.7,3.7,3.7,3.3,3.3,SPAN,3.7,3.7,,,,,,,
201110.0,Female,Resident,4.0,II,1.0,21.0,BY,GNY,211.0,GNY,211.0,GNY,,GNY,,201420.0,BS,College of Agriculture,AGBS - Agribusiness,,NO,YES,B,"College of Agriculture
",Quantitative Agricultural Econ,73.0,51.0,400.0,410.0,450.0,810.0,1260.0,3.1,3.1,3.05,3.1,2.95,3.0,3.27,3.3,LATN,3.5,3.5,,,,,,,
200810.0,Female,Resident,5.0,II,4.0,24.0,BY,NYY,240.0,GYY,241.0,GYY,241.0,GYY,241.0,201220.0,BS,College of Health & Human Sci,PSY - Psychology,,YES,YES,B,"College of Agriculture
",Pre Veterinary Medicine,95.0,137.0,420.0,470.0,470.0,890.0,1360.0,3.3,3.3,3.7,3.7,2.7,2.7,3.0,3.0,FREN,3.3,3.3,,,,,,,
200910.0,Female,Non-Resident,4.0,II,1.0,21.0,BY,GNY,211.0,GNY,211.0,GNY,211.0,GNY,211.0,201230.0,BS,College of Agriculture,AGMG - Agribusiness Management,,NO,YES,B,"College of Agriculture
",Animal Science,54.0,418.0,420.0,490.0,450.0,910.0,1360.0,3.0,3.0,3.3,3.3,2.7,2.7,3.0,3.0,SPAN,3.3,3.3,,,,,,,
201110.0,Female,Non-Resident,4.0,II,1.0,21.0,BY,GNY,211.0,GNY,211.0,GNY,,GNY,,201420.0,BS,College of Agriculture,AGBS - Agribusiness,,NO,YES,B,"College of Agriculture
",Food Science,97.0,124.0,420.0,630.0,570.0,1050.0,1620.0,3.46,3.5,3.5,3.5,3.17,3.2,3.33,3.3,FREN,4.0,4.0,,,,,,,
200810.0,Female,Non-Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,210.0,,,,,,,,B,"College of Agriculture
",Wildlife,79.0,704.0,430.0,430.0,450.0,860.0,1310.0,2.7,2.7,3.3,3.3,2.3,2.3,2.7,2.7,FREN,2.3,2.3,,,,,,,
200810.0,Female,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,210.0,,,,,,,,B,"College of Agriculture
",Biochemistry,93.0,230.0,430.0,470.0,490.0,900.0,1390.0,3.7,3.7,3.7,3.7,3.0,3.0,4.0,4.0,SPAN,3.3,3.3,,,,,,,
201110.0,Female,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,,N,,,,,,,,,B,"College of Agriculture
",Animal Science,94.0,360.0,440.0,480.0,480.0,920.0,1400.0,3.61,3.6,3.73,3.7,3.22,3.2,3.5,3.5,SPAN,3.83,3.8,,,,,,,
200810.0,Female,Resident,4.0,II,5.0,25.0,BY,GYY,251.0,GYY,251.0,GYY,251.0,GYY,251.0,201120.0,BA,College of Liberal Arts,ENGL - English,,YES,YES,B,"College of Agriculture
",Pre Veterinary Medicine,,,450.0,550.0,470.0,1000.0,1470.0,3.7,3.7,3.7,3.7,3.7,3.7,3.3,3.3,SPAN,4.0,4.0,,,,,,,
201010.0,Female,Resident,5.0,II,1.0,21.0,BY,NNN,210.0,GNN,211.0,GNN,211.0,GNN,,201420.0,BS,College of Agriculture,ANSC - Animal Science,,NO,NO,B,"College of Agriculture
",Animal Science,57.0,650.0,450.0,480.0,460.0,930.0,1390.0,2.65,2.7,2.92,2.9,2.36,2.4,2.43,2.4,SPAN,2.7,2.7,,,,,,,
201110.0,Female,Non-Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,,N,,,,,,,,,B,"College of Agriculture
",Animal Science,99.0,401.0,450.0,490.0,450.0,940.0,1390.0,3.87,3.9,3.88,3.9,3.5,3.5,4.0,4.0,SPAN,4.0,4.0,,,,,,,
200910.0,Female,Resident,5.0,II,1.0,21.0,BY,NNN,210.0,GNN,211.0,GNN,211.0,GNN,211.0,201320.0,BS,College of Agriculture,LARC - Landscape Architecture,,NO,NO,B,"College of Agriculture
",Pre Landscape Architecture,87.0,349.0,460.0,470.0,500.0,930.0,1430.0,3.0,3.0,3.3,3.3,2.7,2.7,3.0,3.0,SPAN,2.7,2.7,,,,,,,
200910.0,Female,Resident,5.0,II,3.0,23.0,BY,NYY,230.0,GYY,231.0,GYY,231.0,GYY,231.0,201320.0,BS,College of Engineering,EEE - Environ & Ecological Engr,,YES,YES,B,"College of Agriculture
",Pre Environmental Studies,,,460.0,490.0,520.0,950.0,1470.0,3.3,3.3,4.0,4.0,3.0,3.0,3.7,3.7,SPAN,3.0,3.0,,,,,,,
200910.0,Female,Resident,4.0,II,5.0,25.0,BY,GYY,251.0,GYY,251.0,GYY,251.0,GYY,251.0,201220.0,BA,College of Liberal Arts,POL - Political Science,,YES,YES,B,"College of Agriculture
",Animal Science,,,470.0,510.0,560.0,980.0,1540.0,3.0,3.0,3.3,3.3,3.0,3.0,2.3,2.3,SPAN,3.0,3.0,,,,,,,
200910.0,Male,Resident,6.0,II,9.0,29.0,BY,NYY,290.0,NYY,290.0,GYY,291.0,GYY,291.0,201420.0,BS,College of Technology,OLSV - Organizational Leadership,,YES,YES,B,"College of Agriculture
",Food Science,87.0,342.0,470.0,460.0,440.0,930.0,1370.0,3.0,3.0,3.0,3.0,2.7,2.7,3.7,3.7,SPAN,3.3,3.3,,,,,,,
201010.0,Male,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,,,,,,,,,B,"College of Agriculture
",Pre Agr & Biol Engineering,85.0,404.0,470.0,470.0,470.0,940.0,1410.0,3.15,3.2,3.67,3.7,2.13,2.1,3.67,3.7,SPAN,2.7,2.7,,,,,,,
201110.0,Female,Resident,4.0,II,1.0,21.0,BY,GNY,211.0,GNY,211.0,GNY,,GNY,,201420.0,BS,College of Agriculture,ASCI - Animal Sciences,,NO,YES,B,"College of Agriculture
",Animal Science,94.0,574.0,470.0,510.0,510.0,980.0,1490.0,3.76,3.8,3.72,3.7,3.62,3.6,3.72,3.7,FREN,3.7,3.7,,,,,,,
201110.0,Female,Non-Resident,4.0,II,5.0,25.0,BY,GYY,251.0,GYY,251.0,GYY,,GYY,,201420.0,BA,College of Liberal Arts,LAWS - Law and Society,,YES,YES,B,"College of Agriculture
",Pre Veterinary Medicine,82.0,332.0,470.0,590.0,570.0,1060.0,1630.0,2.93,2.9,2.93,2.9,2.8,2.8,3.43,3.4,JAPN,2.8,2.8,,,,,,,
200910.0,Female,Non-Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,210.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,70.0,360.0,490.0,590.0,530.0,1080.0,1610.0,2.7,2.7,3.3,3.3,2.0,2.0,3.0,3.0,SPAN,2.7,2.7,,,,,,,
201010.0,Male,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,71.0,547.0,490.0,490.0,460.0,980.0,1440.0,2.8,2.8,3.05,3.1,2.21,2.2,2.78,2.8,SPAN,2.7,2.7,,,,,,,
201110.0,Female,Non-Resident,4.0,II,1.0,21.0,BY,GNN,211.0,GNN,211.0,GNN,,GNN,,201420.0,BS,College of Agriculture,ANSC - Animal Science,,NO,NO,B,"College of Agriculture
",Animal Science,,,490.0,470.0,490.0,960.0,1450.0,2.29,2.3,2.8,2.8,1.67,1.7,1.93,1.9,FREN,2.5,2.5,,,,,,,
201110.0,Female,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,,N,,,,,,,,,B,"College of Agriculture
",Animal Science,80.0,469.0,490.0,540.0,550.0,1030.0,1580.0,3.37,3.4,3.47,3.5,3.17,3.2,3.05,3.1,SPAN,3.6,3.6,,,,,,,
200910.0,Male,Non-Resident,4.0,II,4.0,24.0,BY,GYY,241.0,GYY,241.0,GYY,241.0,GYY,241.0,201220.0,BS,College of Health & Human Sci,MVMT - Movement & Sport Sciences,,YES,YES,B,"College of Agriculture
",Pre Veterinary Medicine,,,500.0,470.0,490.0,970.0,1460.0,2.7,2.7,2.7,2.7,3.0,3.0,2.7,2.7,SPAN,2.0,2.0,,,,,,,
201010.0,Female,Resident,5.0,II,1.0,21.0,BY,NNY,210.0,GNY,211.0,GNY,211.0,GNY,,201410.0,BS,College of Agriculture,AGEC - Agricultural Economics,,NO,YES,B,"College of Agriculture
",Sales And Marketing,86.0,229.0,500.0,460.0,470.0,960.0,1430.0,3.1,3.1,3.14,3.1,3.13,3.1,3.33,3.3,SPAN,2.3,2.3,,,,,,,
201110.0,Female,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,,N,,,,,,,,,B,"College of Agriculture
",Wildlife,69.0,504.0,500.0,500.0,400.0,1000.0,1400.0,2.56,2.6,2.72,2.7,2.38,2.4,2.0,2.0,FREN,2.78,2.8,,,,,,,
200810.0,Male,Resident,5.0,II,5.0,25.0,BY,NYY,250.0,GYY,251.0,GYY,251.0,GYY,251.0,201210.0,BA,College of Liberal Arts,IFMV - Interdisc Film/Video,,YES,YES,B,"College of Agriculture
",General Agriculture,71.0,583.0,510.0,460.0,410.0,970.0,1380.0,2.7,2.7,2.7,2.7,3.0,3.0,2.7,2.7,SPAN,2.3,2.3,,,,,,,
200910.0,Male,Non-Resident,4.0,II,1.0,21.0,BY,GNY,211.0,GNY,211.0,GNY,211.0,GNY,211.0,201220.0,BS,College of Agriculture,ANPR - Animal Production,,NO,YES,B,"College of Agriculture
",Animal Science,,,510.0,520.0,550.0,1030.0,1580.0,3.3,3.3,3.7,3.7,3.3,3.3,3.7,3.7,SPAN,3.3,3.3,,,,1.0,,,
200910.0,Male,Resident,4.0,II,5.0,25.0,BY,GYY,251.0,GYY,251.0,GYY,251.0,GYY,251.0,201220.0,BA,College of Liberal Arts,LAWS - Law and Society,,YES,YES,B,"College of Agriculture
",Biochemistry,93.0,380.0,510.0,350.0,470.0,860.0,1330.0,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,FREN,3.7,3.7,1.0,,,,,,
201010.0,Female,Non-Resident,4.0,II,1.0,21.0,BY,GNN,211.0,GNN,211.0,GNN,211.0,GNN,,201320.0,BS,College of Agriculture,SLMK - Sales And Marketing,,NO,NO,B,"College of Agriculture
",Sales And Marketing,87.0,359.0,510.0,530.0,550.0,1040.0,1590.0,3.46,3.5,3.67,3.7,3.17,3.2,3.1,3.1,SPAN,3.7,3.7,,,,,,,
200810.0,Male,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,210.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,91.0,583.0,520.0,600.0,550.0,1120.0,1670.0,3.7,3.7,3.7,3.7,3.3,3.3,3.3,3.3,JAPN,4.0,4.0,,,,,,,
200810.0,Female,Resident,5.0,II,1.0,21.0,BY,NNN,210.0,GNN,211.0,GNN,211.0,GNN,211.0,201210.0,BS,College of Agriculture,ANSC - Animal Science,,NO,NO,B,"College of Agriculture
",Animal Science,96.0,59.0,520.0,570.0,570.0,1090.0,1660.0,3.7,3.7,4.0,4.0,3.3,3.3,3.7,3.7,FREN,4.0,4.0,,,,,,,
201110.0,Female,Resident,4.0,II,1.0,21.0,BY,GNY,211.0,GNY,211.0,GNY,,GNY,,201430.0,BS,College of Agriculture,BCHM - Biochemistry,,NO,YES,B,"College of Agriculture
",Sales And Marketing,,,520.0,550.0,540.0,1070.0,1610.0,3.8,3.8,3.5,3.5,3.72,3.7,4.0,4.0,SPAN,4.0,4.0,,,,1.0,,,
201010.0,Female,Non-Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,,,,,,,,,B,"College of Agriculture
",Food Science,60.0,475.0,530.0,590.0,530.0,1120.0,1650.0,3.01,3.0,3.12,3.1,3.07,3.1,2.88,2.9,SPAN,2.7,2.7,,,,,,,
201110.0,Female,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,,N,,,,,,,,,B,"College of Agriculture
",Animal Science,,,530.0,450.0,470.0,980.0,1450.0,2.84,2.8,2.67,2.7,2.5,2.5,2.95,3.0,SPAN,3.0,3.0,,,,,,,
200810.0,Female,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,210.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,72.0,296.0,540.0,550.0,490.0,1090.0,1580.0,4.0,4.0,2.7,2.7,2.3,2.3,1.7,1.7,SPAN,1.0,1.0,,,,,,,
201010.0,Female,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,,,,,,,,,B,"College of Agriculture
",Animal Science,83.0,616.0,540.0,530.0,420.0,1070.0,1490.0,3.12,3.1,3.4,3.4,2.72,2.7,2.93,2.9,FREN,4.0,4.0,,,,,,,
201110.0,Female,Resident,5.0,II,1.0,21.0,BY,NNN,210.0,GNN,211.0,GNN,,GNN,,201520.0,BS,College of Agriculture,ASCI - Animal Sciences,,NO,NO,B,"College of Agriculture
",Animal Science,86.0,118.0,540.0,570.0,550.0,1110.0,1660.0,3.67,3.7,3.8,3.8,3.63,3.6,3.67,3.7,SPAN,3.62,3.6,,,,,,,
201010.0,Female,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,,,550.0,610.0,610.0,1160.0,1770.0,2.64,2.6,2.17,2.2,2.78,2.8,2.38,2.4,SPAN,3.3,3.3,,,,,,,
201110.0,Female,Resident,4.0,II,1.0,21.0,BY,GNY,211.0,GNY,211.0,GNY,,GNY,,201410.0,BS,College of Agriculture,AGBS - Agribusiness,,NO,YES,B,"College of Agriculture
",Biochemistry,81.0,415.0,550.0,490.0,430.0,1040.0,1470.0,3.33,3.3,3.91,3.9,2.73,2.7,3.33,3.3,SPAN,3.02,3.0,,,,,,,
200810.0,Female,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,210.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,91.0,756.0,560.0,650.0,640.0,1210.0,1850.0,3.3,3.3,3.0,3.0,3.3,3.3,3.7,3.7,GERM,3.3,3.3,,,,,,,
200810.0,Male,Resident,5.0,II,1.0,21.0,BY,NNN,210.0,GNN,211.0,GNN,211.0,GNN,211.0,201220.0,BS,College of Agriculture,ANSC - Animal Science,,NO,NO,B,"College of Agriculture
",Animal Science,93.0,,570.0,530.0,550.0,1100.0,1650.0,3.0,3.0,3.3,3.3,2.7,2.7,2.3,2.3,SPAN,3.0,3.0,,,,,,,
200810.0,Female,Resident,0.0,II,1.0,21.0,BY,N,210.0,N,210.0,N,210.0,N,210.0,,,,,,,,B,"College of Agriculture
",Pre Veterinary Medicine,46.0,699.0,580.0,560.0,560.0,1140.0,1700.0,2.3,2.3,2.3,2.3,3.0,3.0,2.3,2.3,FREN,2.0,2.0,,,,,,,
201110.0,Female,Resident,5.0,II,1.0,21.0,BY,NNN,210.0,GNN,211.0,GNN,,GNN,,201520.0,BS,College of Agriculture,LARC - Landscape Architecture,,NO,NO,B,"College of Agriculture
",Pre Landscape Architecture,85.0,694.0,580.0,570.0,530.0,1150.0,1680.0,3.04,3.0,3.2,3.2,3.37,3.4,2.93,2.9,SPAN,3.15,3.2,,,,,,,
200810.0,Female,Non-Resident,5.0,II,1.0,21.0,BY,NNY,210.0,GNY,211.0,GNY,211.0,GNY,211.0,201210.0,BS,College of Agriculture,ANSC - Animal Science,,NO,YES,B,"College of Agriculture
",Wildlife,,,600.0,760.0,720.0,1360.0,2080.0,3.0,3.0,3.0,3.0,2.7,2.7,3.3,3.3,SPAN,3.7,3.7,,,,,,,
